,es,travelwise,hoteles,resultados,9486,0,tulum-mexico,26-02-2021,02-03-2021,h1,2,6,1,00:02:35,0,"0,00 %","16,67 %","0,00 US$"
,es,turismoraysspa,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,19-06-2021,26-06-2021,h1,2,6,5,00:11:15,1,"0,00 %","50,00 %","0,00 US$"
,es,adsmundo,hoteles,resultados,3185,0,glasgow-reino-unido,05-11-2021,10-11-2021,h1,1-6,5,2,00:00:16,1,"0,00 %","20,00 %","0,00 US$"
",es,benzaquenviajesyturismo,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,17-03-2021,29-03-2021,h1,2-5,6",5,1,00:01:11,0,"0,00 %","0,00 %","0,00 US$"
,es,carlettomathusviajesyturismo,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,09-02-2021,19-02-2021,h1,2,5,2,00:07:23,1,"100,00 %","40,00 %","0,00 US$"
,es,ceiboviajes,vuelos,resultados,BUE,PUJ,28-02-2021,04-03-2021,adultos,2,5,5,00:06:32,0,"0,00 %","0,00 %","0,00 US$"
,es,delfos,hoteles,resultados,1369,0,buenos-aires-ar-argentina,22-05-2021,24-05-2021,h1,2,5,1,00:04:59,0,"0,00 %","0,00 %","0,00 US$"
,es,delfos,hoteles,resultados,1369,0,buenos-aires-ar-argentina,27-01-2021,28-01-2021,h1,2,5,3,00:13:02,0,"0,00 %","60,00 %","0,00 US$"
,es,delfos,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,15-08-2021,25-08-2021,h1,2,5,1,00:02:54,0,"0,00 %","0,00 %","0,00 US$"
,es,delfos,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,17-04-2021,22-04-2021,h1,3,5,2,00:04:11,1,"100,00 %","20,00 %","0,00 US$"
,es,delfos,hoteles,resultados,3272,0,grand-bahama-bahamas,10-04-2021,01-05-2021,h1,2,5,2,00:00:10,0,"0,00 %","40,00 %","0,00 US$"
,es,delfos,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,09-02-2021,19-02-2021,h1,2,5,2,00:02:21,0,"0,00 %","40,00 %","0,00 US$"
,es,delfos,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,13-02-2021,19-02-2021,h1,2,5,4,00:08:35,1,"0,00 %","40,00 %","0,00 US$"
,es,delfos,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,22-02-2021,28-02-2021,h1,2,5,2,00:01:44,0,"0,00 %","0,00 %","0,00 US$"
,es,delfos,hoteles,resultados,7753,0,rio-de-janeiro-brasil,10-03-2021,17-03-2021,h1,2,5,1,00:01:47,0,"0,00 %","0,00 %","0,00 US$"
,es,delfos,hoteles,resultados,9698,0,varadero-cuba,07-06-2021,12-06-2021,h1,2,5,2,00:05:21,1,"100,00 %","40,00 %","0,00 US$"
